slurm-748370.out:Time to load wiki page: 123.296000
slurm-748370.out:Time to get LCS: 72409.148000
slurm-748371.out:Time to load wiki page: 94.361000
slurm-748371.out:Time to get LCS: 73791.393000
slurm-748372.out:Time to load wiki page: 1201.420000
slurm-748372.out:Time to get LCS: 746596.556000
slurm-748373.out:Time to load wiki page: 1023.008000
slurm-748373.out:Time to get LCS: 713549.712000
slurm-748374.out:Time to load wiki page: 1188.558000
slurm-748374.out:Time to get LCS: 749218.076000
slurm-748375.out:Time to load wiki page: 1198.105000
slurm-748375.out:Time to get LCS: 737648.321000
slurm-748376.out:Time to load wiki page: 902.070000
slurm-748376.out:Time to get LCS: 712533.972000
slurm-748377.out:Time to load wiki page: 1185.574000
slurm-748377.out:Time to get LCS: 727030.830000
slurm-748378.out:Time to load wiki page: 1062.032000
slurm-748378.out:Time to get LCS: 746219.838000
slurm-748379.out:Time to load wiki page: 861.947000
slurm-748379.out:Time to get LCS: 773281.826000
slurm-748380.out:Time to load wiki page: 1148.493000
slurm-748380.out:Time to get LCS: 831746.726000
slurm-748381.out:Time to load wiki page: 879.382000
slurm-748381.out:Time to get LCS: 755085.487000
slurm-748382.out:Time to load wiki page: 1181.635000
slurm-748382.out:Time to get LCS: 825792.748000
slurm-748383.out:Time to load wiki page: 877.362000
slurm-748383.out:Time to get LCS: 728542.845000
slurm-748384.out:Time to load wiki page: 928.041000
slurm-748384.out:Time to get LCS: 747117.485000
slurm-748385.out:Time to load wiki page: 856.014000
slurm-748385.out:Time to get LCS: 775045.532000
slurm-748386.out:Time to load wiki page: 1136.184000
slurm-748386.out:Time to get LCS: 857399.486000
slurm-748387.out:Time to load wiki page: 1204.602000
slurm-748387.out:Time to get LCS: 767794.472000
slurm-748388.out:Time to load wiki page: 884.567000
slurm-748388.out:Time to get LCS: 746676.628000
slurm-748389.out:Time to load wiki page: 1181.090000
slurm-748389.out:Time to get LCS: 792273.105000
slurm-748390.out:Time to load wiki page: 931.622000
slurm-748390.out:Time to get LCS: 748023.102000
slurm-748391.out:Time to load wiki page: 1139.502000
slurm-748391.out:Time to get LCS: 849249.437000
slurm-748392.out:Time to load wiki page: 946.517000
slurm-748392.out:Time to get LCS: 748095.620000
slurm-748393.out:Time to load wiki page: 986.317000
slurm-748393.out:Time to get LCS: 864961.143000
slurm-748394.out:Time to load wiki page: 969.037000
slurm-748394.out:Time to get LCS: 803982.500000
slurm-748395.out:Time to load wiki page: 978.142000
slurm-748395.out:Time to get LCS: 788533.419000
slurm-748396.out:Time to load wiki page: 988.499000
slurm-748396.out:Time to get LCS: 821745.786000
slurm-748397.out:Time to load wiki page: 949.801000
slurm-748397.out:Time to get LCS: 774482.432000
slurm-748398.out:Time to load wiki page: 922.310000
slurm-748398.out:Time to get LCS: 818725.710000
slurm-748399.out:Time to load wiki page: 973.978000
slurm-748399.out:Time to get LCS: 781998.242000
slurm-748400.out:Time to load wiki page: 988.397000
slurm-748400.out:Time to get LCS: 853167.375000
slurm-748401.out:Time to load wiki page: 862.419000
slurm-748401.out:Time to get LCS: 815746.154000
slurm-748402.out:Time to load wiki page: 904.680000
slurm-748402.out:Time to get LCS: 715255.043000
slurm-748403.out:Time to load wiki page: 1190.935000
slurm-748403.out:Time to get LCS: 796357.840000
slurm-748404.out:Time to load wiki page: 945.622000
slurm-748404.out:Time to get LCS: 776416.190000
slurm-748405.out:Time to load wiki page: 1348.275000
slurm-748405.out:Time to get LCS: 747664.998000
slurm-748406.out:Time to load wiki page: 1116.703000
