slurm-746759.out:DATA, 1, 1, 10000, (null), 122979.107000
slurm-746760.out:DATA, 1, 1, 10000, (null), 123644.933000
slurm-746761.out:DATA, 1, 1, 10000, (null), 123515.558000
slurm-746762.out:DATA, 1, 1, 10000, (null), 110721.923000
slurm-746763.out:DATA, 1, 1, 10000, (null), 112457.824000
slurm-746764.out:DATA, 1, 1, 100000, (null), 1147161.415000
slurm-746765.out:DATA, 1, 1, 100000, (null), 1310916.235000
slurm-746766.out:DATA, 1, 1, 100000, (null), 1311914.482000
slurm-746767.out:DATA, 1, 1, 100000, (null), 1316064.753000
slurm-746768.out:DATA, 1, 1, 100000, (null), 1315050.163000
slurm-746769.out:DATA, 1, 1, 500000, (null), 6301206.059000
slurm-746770.out:DATA, 1, 1, 500000, (null), 6307669.111000
slurm-746771.out:DATA, 1, 1, 500000, (null), 6315156.631000
slurm-746772.out:DATA, 1, 1, 500000, (null), 5639897.963000
slurm-746773.out:DATA, 1, 1, 500000, (null), 5738265.870000
slurm-746774.out:DATA, 1, 1, 500000, (null), 6577990.531000
slurm-746775.out:DATA, 1, 1, 500000, (null), 5763204.699000
slurm-746776.out:DATA, 1, 1, 10000, (null), 113055.997000
slurm-747129.out:DATA, 1, 1, 1000000, (null), 10527931.771000
slurm-747130.out:DATA, 1, 1, 1000000, (null), 12712027.433000
slurm-747131.out:DATA, 1, 1, 1000000, (null), 12692142.140000
slurm-747132.out:DATA, 1, 1, 1000000, (null), 12669991.824000
slurm-747133.out:DATA, 1, 1, 1000000, (null), 12687710.177000
slurm-747134.out:DATA, 1, 1, 1000000, (null), 12716561.842000
slurm-747135.out:DATA, 1, 1, 1000000, (null), 12722826.113000
slurm-747136.out:DATA, 1, 1, 1000000, (null), 12467424.950000
slurm-747137.out:DATA, 1, 1, 1000000, (null), 12472734.155000
slurm-747138.out:DATA, 1, 1, 1000000, (null), 10638761.285000
slurm-747139.out:DATA, 1, 1, 1000000, (null), 11889761.707000
slurm-747140.out:DATA, 1, 1, 1000000, (null), 11876329.522000
slurm-747141.out:DATA, 1, 1, 1000000, (null), 12433252.196000
slurm-747142.out:DATA, 1, 1, 1000000, (null), 11987745.356000
slurm-747143.out:DATA, 1, 1, 1000000, (null), 10476323.128000
slurm-747144.out:DATA, 1, 1, 1000000, (null), 11156684.785000
slurm-747145.out:DATA, 1, 1, 1000000, (null), 11150185.327000
slurm-747146.out:DATA, 1, 1, 1000000, (null), 11154239.764000
slurm-747147.out:DATA, 1, 1, 1000000, (null), 11150692.629000
slurm-747148.out:DATA, 1, 1, 1000000, (null), 11218290.428000
slurm-747149.out:DATA, 1, 1, 1000000, (null), 11138364.930000
slurm-752180.out:DATA, 1, 1, 10000, (null), 139659.822000
slurm-752181.out:DATA, 1, 1, 10000, (null), 131872.514000
slurm-752182.out:DATA, 1, 1, 10000, (null), 111510.637000
slurm-752183.out:DATA, 1, 1, 10000, (null), 111525.213000
slurm-752184.out:DATA, 1, 1, 10000, (null), 111506.732000
slurm-752185.out:DATA, 1, 1, 10000, (null), 112976.412000
slurm-752186.out:DATA, 1, 1, 10000, (null), 112958.441000
slurm-752187.out:DATA, 1, 1, 10000, (null), 113061.911000
slurm-752188.out:DATA, 1, 1, 10000, (null), 127312.525000
slurm-752189.out:DATA, 1, 1, 10000, (null), 127076.531000
slurm-752190.out:DATA, 1, 1, 10000, (null), 127047.461000
slurm-752193.out:DATA, 1, 1, 500000, (null), 5815333.242000
slurm-752194.out:DATA, 1, 1, 500000, (null), 5414277.640000
slurm-752196.out:DATA, 1, 1, 500000, (null), 5420945.826000
slurm-752197.out:DATA, 1, 1, 500000, (null), 5764579.193000
slurm-752198.out:DATA, 1, 1, 500000, (null), 5768623.194000
slurm-752199.out:DATA, 1, 1, 500000, (null), 5774785.289000
slurm-752200.out:DATA, 1, 1, 500000, (null), 5775313.307000
slurm-752201.out:DATA, 1, 1, 500000, (null), 6187324.948000
slurm-752934.out:DATA, 1, 1, 100000, (null), 1269361.932000
slurm-752937.out:DATA, 1, 1, 100000, (null), 1269361.782000
slurm-752938.out:DATA, 1, 1, 100000, (null), 1350180.607000
slurm-752939.out:DATA, 1, 1, 100000, (null), 1268948.441000
slurm-752940.out:DATA, 1, 1, 100000, (null), 1266970.302000
slurm-752941.out:DATA, 1, 1, 100000, (null), 1247630.967000
slurm-752942.out:DATA, 1, 1, 100000, (null), 1247363.388000
