slurm-744059_1mil.out:DATA, 3, (null), 15184356.368000
slurm-746562.out:DATA, 3, 32, 100000, (null), 1277763.137000
slurm-746563.out:DATA, 3, 32, 100000, (null), 1277598.984000
slurm-746564.out:DATA, 3, 32, 100000, (null), 1277892.211000
slurm-746565.out:DATA, 3, 32, 100000, (null), 1120977.894000
slurm-746566.out:DATA, 3, 32, 100000, (null), 1120893.989000
slurm-746606.out:DATA, 3, 32, 10000, (null), 124863.602000
slurm-746607.out:DATA, 3, 32, 10000, (null), 124896.074000
slurm-746608.out:DATA, 3, 32, 10000, (null), 109411.036000
slurm-746609.out:DATA, 3, 32, 10000, (null), 124839.524000
slurm-746610.out:DATA, 3, 32, 10000, (null), 125820.068000
slurm-746617.out:DATA, 3, 32, 10000, (null), 125576.654000
slurm-746618.out:DATA, 3, 32, 10000, (null), 109948.958000
slurm-746619.out:DATA, 3, 32, 10000, (null), 109932.739000
slurm-746620.out:DATA, 3, 32, 10000, (null), 109923.021000
slurm-746621.out:DATA, 3, 32, 10000, (null), 110404.571000
slurm-746645.out:DATA, 3, 32, 100000, (null), 1113853.312000
slurm-746646.out:DATA, 3, 32, 100000, (null), 1110918.617000
slurm-746647.out:DATA, 3, 32, 100000, (null), 1148034.932000
slurm-746648.out:DATA, 3, 32, 100000, (null), 1145628.542000
slurm-746649.out:DATA, 3, 32, 100000, (null), 1146319.862000
slurm-747227.out:DATA, 3, 32, 1000000, (null), 11977758.798000
slurm-747228.out:DATA, 3, 32, 1000000, (null), 12006792.861000
slurm-747229.out:DATA, 3, 32, 1000000, (null), 11978300.923000
slurm-747230.out:DATA, 3, 32, 1000000, (null), 11979089.418000
slurm-747231.out:DATA, 3, 32, 1000000, (null), 11976147.172000
slurm-747232.out:DATA, 3, 32, 1000000, (null), 11979046.785000
slurm-747233.out:DATA, 3, 32, 1000000, (null), 11979292.464000
slurm-747234.out:DATA, 3, 32, 1000000, (null), 11977350.287000
slurm-747235.out:DATA, 3, 32, 1000000, (null), 11907077.385000
slurm-747236.out:DATA, 3, 32, 1000000, (null), 11894802.961000
slurm-747237.out:DATA, 3, 32, 1000000, (null), 11895982.705000
slurm-749736.out:DATA, 3, 32, 500000, (null), 6082897.363000
slurm-749737.out:DATA, 3, 32, 500000, (null), 6010461.482000
slurm-749738.out:DATA, 3, 32, 500000, (null), 6010792.298000
slurm-749739.out:DATA, 3, 32, 500000, (null), 5609454.999000
slurm-749740.out:DATA, 3, 32, 500000, (null), 5609908.425000
slurm-749741.out:DATA, 3, 32, 500000, (null), 5607743.831000
slurm-749742.out:DATA, 3, 32, 500000, (null), 5613694.981000
slurm-749743.out:DATA, 3, 32, 500000, (null), 5614003.737000
slurm-749744.out:DATA, 3, 32, 500000, (null), 5595152.946000
slurm-749745.out:DATA, 3, 32, 500000, (null), 5593406.943000
slurm-749746.out:DATA, 3, 32, 500000, (null), 5988341.420000
