slurm-746822.out:Time to load wiki page: 94.097000
slurm-746822.out:Time to get LCS: 578514.759000
slurm-746823.out:Time to load wiki page: 96.566000
slurm-746823.out:Time to get LCS: 547440.989000
slurm-746825.out:Time to load wiki page: 145.686000
slurm-746825.out:Time to get LCS: 610961.598000
slurm-746826.out:Time to load wiki page: 139.542000
slurm-746826.out:Time to get LCS: 658793.912000
slurm-746827.out:Time to load wiki page: 99.621000
slurm-746827.out:Time to get LCS: 657874.186000
slurm-746828.out:Time to load wiki page: 150.469000
slurm-746828.out:Time to get LCS: 660878.286000
slurm-746829.out:Time to load wiki page: 103.986000
slurm-746829.out:Time to get LCS: 581319.531000
slurm-746830.out:Time to load wiki page: 103.985000
slurm-746830.out:Time to get LCS: 617086.756000
slurm-746831.out:Time to load wiki page: 99.819000
slurm-746831.out:Time to get LCS: 617779.490000
slurm-746833.out:Time to load wiki page: 99.851000
slurm-746833.out:Time to get LCS: 616892.771000
slurm-746834.out:Time to load wiki page: 558.593000
slurm-746834.out:Time to get LCS: 656102.397000
slurm-746836.out:Time to load wiki page: 15.179000
slurm-746836.out:Time to get LCS: 57039.309000
slurm-746837.out:Time to load wiki page: 9.948000
slurm-746837.out:Time to get LCS: 57316.870000
slurm-746838.out:Time to load wiki page: 9.905000
slurm-746838.out:Time to get LCS: 57444.381000
slurm-746839.out:Time to load wiki page: 15.113000
slurm-746839.out:Time to get LCS: 57365.412000
slurm-746840.out:Time to load wiki page: 14.828000
slurm-746840.out:Time to get LCS: 57445.906000
slurm-746841.out:Time to load wiki page: 10.053000
slurm-746841.out:Time to get LCS: 56822.322000
slurm-746842.out:Time to load wiki page: 10.436000
slurm-746842.out:Time to get LCS: 56912.272000
slurm-746843.out:Time to load wiki page: 10.829000
slurm-746843.out:Time to get LCS: 56925.535000
slurm-746844.out:Time to load wiki page: 10.899000
slurm-746844.out:Time to get LCS: 56897.115000
slurm-746845.out:Time to load wiki page: 15.353000
slurm-746845.out:Time to get LCS: 63143.493000
slurm-747193.out:Time to load wiki page: 5690.722000
slurm-747193.out:Time to get LCS: 6726973.881000
slurm-747194.out:Time to load wiki page: 1239.370000
slurm-747194.out:Time to get LCS: 5797688.531000
slurm-747195.out:Time to load wiki page: 1032.003000
slurm-747195.out:Time to get LCS: 5762172.384000
slurm-747196.out:Time to load wiki page: 960.841000
slurm-747196.out:Time to get LCS: 5791172.126000
slurm-747197.out:Time to load wiki page: 1252.727000
slurm-747197.out:Time to get LCS: 5768316.472000
slurm-747198.out:Time to load wiki page: 1289.781000
slurm-747198.out:Time to get LCS: 6863429.656000
slurm-747199.out:Time to load wiki page: 1289.788000
slurm-747199.out:Time to get LCS: 6869469.634000
slurm-747200.out:Time to load wiki page: 1025.320000
slurm-747200.out:Time to get LCS: 6572973.255000
slurm-747201.out:Time to load wiki page: 1025.316000
slurm-747201.out:Time to get LCS: 8916001.611000
slurm-747202.out:Time to load wiki page: 1117.729000
slurm-747202.out:Time to get LCS: 5513072.783000
slurm-747203.out:Time to load wiki page: 1073.038000
slurm-747203.out:Time to get LCS: 5805874.031000
slurm-748279.out:Time to load wiki page: 544.771000
slurm-748279.out:Time to get LCS: 2816422.783000
slurm-748280.out:Time to load wiki page: 476.358000
slurm-748280.out:Time to get LCS: 2789981.298000
slurm-748281.out:Time to load wiki page: 490.665000
slurm-748281.out:Time to get LCS: 2786125.175000
slurm-748282.out:Time to load wiki page: 717.300000
slurm-748282.out:Time to get LCS: 3166647.906000
slurm-748283.out:Time to load wiki page: 713.116000
slurm-748283.out:Time to get LCS: 3170893.033000
slurm-748284.out:Time to load wiki page: 685.417000
slurm-748284.out:Time to get LCS: 3418023.951000
slurm-748285.out:Time to load wiki page: 680.513000
slurm-748285.out:Time to get LCS: 2809249.910000
slurm-748286.out:Time to load wiki page: 681.777000
slurm-748286.out:Time to get LCS: 2810904.729000
slurm-748287.out:Time to load wiki page: 613.454000
slurm-748287.out:Time to get LCS: 3248442.390000
slurm-748288.out:Time to load wiki page: 601.508000
slurm-748288.out:Time to get LCS: 3242830.787000
slurm-748289.out:Time to load wiki page: 705.246000
slurm-748289.out:Time to get LCS: 2808143.939000
slurm-748291.out:Time to load wiki page: 786.009000
slurm-748291.out:Time to get LCS: 2795302.017000
