slurm-746853.out:DATA, 3, 32, 10000, (null), 13998.269000
slurm-746854.out:DATA, 3, 32, 10000, (null), 14714.576000
slurm-746855.out:DATA, 3, 32, 10000, (null), 29543.818000
slurm-746856.out:DATA, 3, 32, 10000, (null), 15903.502000
slurm-746857.out:DATA, 3, 32, 10000, (null), 15984.141000
slurm-746859.out:DATA, 3, 32, 10000, (null), 14014.830000
slurm-746860.out:DATA, 3, 32, 10000, (null), 17406.664000
slurm-746861.out:DATA, 3, 32, 10000, (null), 17901.858000
slurm-746862.out:DATA, 3, 32, 10000, (null), 15892.944000
slurm-746863.out:DATA, 3, 32, 10000, (null), 15991.492000
slurm-746889.out:DATA, 3, 32, 100000, (null), 142095.173000
slurm-746890.out:DATA, 3, 32, 100000, (null), 155714.104000
slurm-746891.out:DATA, 3, 32, 100000, (null), 161311.911000
slurm-746892.out:DATA, 3, 32, 100000, (null), 161070.551000
slurm-746893.out:DATA, 3, 32, 100000, (null), 142095.678000
slurm-746894.out:DATA, 3, 32, 100000, (null), 142215.570000
slurm-746895.out:DATA, 3, 32, 100000, (null), 142488.259000
slurm-746896.out:DATA, 3, 32, 100000, (null), 146285.499000
slurm-746897.out:DATA, 3, 32, 100000, (null), 142356.479000
slurm-746898.out:DATA, 3, 32, 100000, (null), 151369.409000
slurm-746899.out:DATA, 3, 32, 100000, (null), 142477.668000
slurm-746924.out:DATA, 3, 32, 500000, (null), 704147.200000
slurm-746925.out:DATA, 3, 32, 500000, (null), 753625.423000
slurm-746926.out:DATA, 3, 32, 500000, (null), 706969.153000
slurm-746927.out:DATA, 3, 32, 500000, (null), 752422.962000
slurm-746928.out:DATA, 3, 32, 500000, (null), 804795.309000
slurm-746929.out:DATA, 3, 32, 500000, (null), 805594.180000
slurm-746930.out:DATA, 3, 32, 500000, (null), 708561.856000
slurm-746931.out:DATA, 3, 32, 500000, (null), 703519.004000
slurm-746933.out:DATA, 3, 32, 500000, (null), 707288.518000
slurm-746934.out:DATA, 3, 32, 500000, (null), 750830.818000
slurm-746935.out:DATA, 3, 32, 500000, (null), 708551.997000
slurm-746956.out:DATA, 3, 32, 1000000, (null), 1427838.883000
slurm-746957.out:DATA, 3, 32, 1000000, (null), 1682567.219000
slurm-746958.out:DATA, 3, 32, 1000000, (null), 1530853.638000
slurm-746959.out:DATA, 3, 32, 1000000, (null), 1412024.036000
slurm-746960.out:DATA, 3, 32, 1000000, (null), 1569932.424000
slurm-746961.out:DATA, 3, 32, 1000000, (null), 1415614.216000
slurm-746962.out:DATA, 3, 32, 1000000, (null), 1513850.899000
slurm-746963.out:DATA, 3, 32, 1000000, (null), 1468032.948000
slurm-746964.out:DATA, 3, 32, 1000000, (null), 1498827.895000
slurm-746965.out:DATA, 3, 32, 1000000, (null), 1458862.578000
