slurm-746782.out:DATA, 2, 32, 10000, (null), 32603.108000
slurm-746784.out:DATA, 2, 32, 10000, (null), 32695.985000
slurm-746785.out:DATA, 2, 32, 10000, (null), 33396.837000
slurm-746786.out:DATA, 2, 32, 10000, (null), 28480.704000
slurm-746787.out:DATA, 2, 32, 10000, (null), 28478.488000
slurm-746788.out:DATA, 2, 32, 10000, (null), 28707.570000
slurm-746807.out:DATA, 2, 32, 100000, (null), 290565.194000
slurm-746808.out:DATA, 2, 32, 100000, (null), 332449.822000
slurm-746809.out:DATA, 2, 32, 100000, (null), 330475.624000
slurm-746810.out:DATA, 2, 32, 100000, (null), 338720.699000
slurm-746811.out:DATA, 2, 32, 100000, (null), 290647.530000
slurm-746812.out:DATA, 2, 32, 100000, (null), 331914.371000
slurm-746813.out:DATA, 2, 32, 100000, (null), 310862.799000
slurm-746814.out:DATA, 2, 32, 100000, (null), 327023.068000
slurm-746815.out:DATA, 2, 32, 100000, (null), 306697.402000
slurm-746816.out:DATA, 2, 32, 100000, (null), 308288.818000
slurm-747039.out:DATA, 2, 32, 500000, (null), 1456570.627000
slurm-747040.out:DATA, 2, 32, 1000000, (null), 3372209.346000
slurm-747041.out:DATA, 2, 32, 1000000, (null), 2886870.909000
slurm-747042.out:DATA, 2, 32, 1000000, (null), 2907018.413000
slurm-747044.out:DATA, 2, 32, 1000000, (null), 3171383.671000
slurm-747045.out:DATA, 2, 32, 1000000, (null), 3351035.374000
slurm-747046.out:DATA, 2, 32, 1000000, (null), 3300134.451000
slurm-747047.out:DATA, 2, 32, 1000000, (null), 3309620.682000
slurm-747048.out:DATA, 2, 32, 1000000, (null), 3424168.387000
slurm-747049.out:DATA, 2, 32, 1000000, (null), 3230629.735000
slurm-747050.out:DATA, 2, 32, 1000000, (null), 2910108.842000
slurm-747067.out:DATA, 2, 32, 1000000, (null), 3035546.913000
slurm-747068.out:DATA, 2, 32, 1000000, (null), 2887842.284000
slurm-747069.out:DATA, 2, 32, 1000000, (null), 2911478.855000
slurm-747070.out:DATA, 2, 32, 1000000, (null), 2913873.152000
slurm-747071.out:DATA, 2, 32, 1000000, (null), 2911948.736000
slurm-747072.out:DATA, 2, 32, 1000000, (null), 2904752.191000
slurm-747073.out:DATA, 2, 32, 1000000, (null), 2903444.461000
slurm-747074.out:DATA, 2, 32, 1000000, (null), 2911533.123000
slurm-747075.out:DATA, 2, 32, 1000000, (null), 2919089.061000
slurm-747076.out:DATA, 2, 32, 1000000, (null), 3627354.594000
slurm-747077.out:DATA, 2, 32, 1000000, (null), 3126115.039000
slurm-752271.out:DATA, 2, 32, 500000, (null), 1560555.905000
slurm-752272.out:DATA, 2, 32, 500000, (null), 1657955.702000
slurm-752273.out:DATA, 2, 32, 500000, (null), 1655347.069000
slurm-752275.out:DATA, 2, 32, 500000, (null), 1662306.148000
slurm-752276.out:DATA, 2, 32, 500000, (null), 1495293.476000
slurm-752277.out:DATA, 2, 32, 500000, (null), 1471418.163000
slurm-752278.out:DATA, 2, 32, 500000, (null), 1551463.616000
slurm-752279.out:DATA, 2, 32, 500000, (null), 1550851.599000
slurm-752281.out:DATA, 2, 32, 500000, (null), 1545199.987000
slurm-752282.out:DATA, 2, 32, 500000, (null), 1545843.379000
slurm-752284.out:DATA, 2, 32, 500000, (null), 1740601.651000
slurm-752285.out:DATA, 2, 32, 500000, (null), 1560661.815000
