slurm-746822.out:DATA, 2, 32, 100000, (null), 578514.803000
slurm-746823.out:DATA, 2, 32, 100000, (null), 547441.031000
slurm-746825.out:DATA, 2, 32, 100000, (null), 610961.645000
slurm-746826.out:DATA, 2, 32, 100000, (null), 658793.954000
slurm-746827.out:DATA, 2, 32, 100000, (null), 657874.243000
slurm-746828.out:DATA, 2, 32, 100000, (null), 660878.330000
slurm-746829.out:DATA, 2, 32, 100000, (null), 581319.577000
slurm-746830.out:DATA, 2, 32, 100000, (null), 617086.793000
slurm-746831.out:DATA, 2, 32, 100000, (null), 617779.532000
slurm-746833.out:DATA, 2, 32, 100000, (null), 616892.815000
slurm-746834.out:DATA, 2, 32, 100000, (null), 656102.439000
slurm-746836.out:DATA, 2, 32, 10000, (null), 57039.354000
slurm-746837.out:DATA, 2, 32, 10000, (null), 57316.901000
slurm-746838.out:DATA, 2, 32, 10000, (null), 57444.412000
slurm-746839.out:DATA, 2, 32, 10000, (null), 57365.443000
slurm-746840.out:DATA, 2, 32, 10000, (null), 57445.943000
slurm-746841.out:DATA, 2, 32, 10000, (null), 56822.359000
slurm-746842.out:DATA, 2, 32, 10000, (null), 56912.307000
slurm-746843.out:DATA, 2, 32, 10000, (null), 56925.578000
slurm-746844.out:DATA, 2, 32, 10000, (null), 56897.156000
slurm-746845.out:DATA, 2, 32, 10000, (null), 63143.535000
slurm-747193.out:DATA, 2, 32, 1000000, (null), 6726973.945000
slurm-747194.out:DATA, 2, 32, 1000000, (null), 5797688.583000
slurm-747195.out:DATA, 2, 32, 1000000, (null), 5762172.434000
slurm-747196.out:DATA, 2, 32, 1000000, (null), 5791172.173000
slurm-747197.out:DATA, 2, 32, 1000000, (null), 5768316.517000
slurm-747198.out:DATA, 2, 32, 1000000, (null), 6863429.710000
slurm-747199.out:DATA, 2, 32, 1000000, (null), 6869469.689000
slurm-747200.out:DATA, 2, 32, 1000000, (null), 6572973.303000
slurm-747201.out:DATA, 2, 32, 1000000, (null), 8916001.661000
slurm-747202.out:DATA, 2, 32, 1000000, (null), 5513072.831000
slurm-747203.out:DATA, 2, 32, 1000000, (null), 5805874.084000
slurm-748279.out:DATA, 2, 32, 500000, (null), 2816422.833000
slurm-748280.out:DATA, 2, 32, 500000, (null), 2789981.342000
slurm-748281.out:DATA, 2, 32, 500000, (null), 2786125.219000
slurm-748282.out:DATA, 2, 32, 500000, (null), 3166647.957000
slurm-748283.out:DATA, 2, 32, 500000, (null), 3170893.080000
slurm-748284.out:DATA, 2, 32, 500000, (null), 3418024.006000
slurm-748285.out:DATA, 2, 32, 500000, (null), 2809249.958000
slurm-748286.out:DATA, 2, 32, 500000, (null), 2810904.789000
slurm-748287.out:DATA, 2, 32, 500000, (null), 3248442.447000
slurm-748288.out:DATA, 2, 32, 500000, (null), 3242830.878000
slurm-748289.out:DATA, 2, 32, 500000, (null), 2808143.988000
slurm-748291.out:DATA, 2, 32, 500000, (null), 2795302.062000
